anchor_mac,azimuth,channel,drone_x,drone_y,drone_z,elevation,rssi,tag_mac,time
20BA36977463,-65,6,2.4,-0.6,0.73,-7,-65,20BA3608EE7D,2026-01-29T10:15:39.9939163Z
20BA36977463,-67,27,2.4,-0.6,0.73,-12,-66,20BA3608EE7D,2026-01-29T10:15:40.250783Z
20BA36977463,-69,36,2.4,-0.6,0.73,-17,-65,20BA3608EE7D,2026-01-29T10:15:40.4917502Z
20BA36977463,-70,1,2.4,-0.6,0.73,-11,-63,20BA3608EE7D,2026-01-29T10:15:40.7601196Z
20BA36977463,-71,34,2.4,-0.6,0.73,-15,-65,20BA3608EE7D,2026-01-29T10:15:41.01207Z
20BA36977463,-72,5,2.4,-0.6,0.73,-9,-64,20BA3608EE7D,2026-01-29T10:15:41.2706051Z
20BA36977463,-72,1,2.4,-0.6,0.73,-5,-64,20BA3608EE7D,2026-01-29T10:15:41.507247Z
20BA36977463,-73,19,2.4,-0.6,0.73,5,-67,20BA3608EE7D,2026-01-29T10:15:41.7636955Z
20BA36977463,-73,5,2.4,-0.6,0.73,7,-64,20BA3608EE7D,2026-01-29T10:15:41.9944755Z
20BA36977463,-74,34,2.4,-0.6,0.73,-1,-64,20BA3608EE7D,2026-01-29T10:15:42.2579152Z
20BA36977463,-74,18,2.4,-0.6,0.73,8,-68,20BA3608EE7D,2026-01-29T10:15:42.4983116Z
20BA36977463,-74,23,2.4,-0.6,0.73,15,-76,20BA3608EE7D,2026-01-29T10:15:42.7448663Z
20BA36977463,-55,16,2.4,-0.6,0.73,24,-70,20BA3608EE7D,2026-01-29T10:15:43.2784604Z
20BA36977463,-41,16,2.4,-0.6,0.73,29,-69,20BA3608EE7D,2026-01-29T10:15:43.5132812Z
20BA36977463,-43,0,2.4,-0.6,0.73,23,-62,20BA3608EE7D,2026-01-29T10:15:43.7501396Z
20BA36977463,-49,35,2.4,-0.6,0.73,14,-63,20BA3608EE7D,2026-01-29T10:15:43.9953427Z
20BA36977463,-49,0,2.4,-0.6,0.73,12,-64,20BA3608EE7D,2026-01-29T10:15:44.5153945Z
20BA36977463,-39,17,2.4,-0.6,0.73,-1,-71,20BA3608EE7D,2026-01-29T10:15:44.7437143Z
20BA36977463,-46,28,2.4,-0.6,0.73,-7,-68,20BA3608EE7D,2026-01-29T10:15:44.9958087Z
20BA36977463,-52,8,2.4,-0.6,0.73,-1,-66,20BA3608EE7D,2026-01-29T10:15:45.246966Z
20BA36977463,-57,32,2.4,-0.6,0.73,-7,-64,20BA3608EE7D,2026-01-29T10:15:45.5024733Z
20BA36977463,-35,17,2.4,-0.6,0.73,8,-71,20BA3608EE7D,2026-01-29T10:15:45.7499252Z
20BA36977463,-23,20,2.4,-0.6,0.73,-1,-68,20BA3608EE7D,2026-01-29T10:15:45.9964903Z
20BA36977463,-34,32,2.4,-0.6,0.73,-7,-65,20BA3608EE7D,2026-01-29T10:15:46.2509025Z
20BA36977463,-42,33,2.4,-0.6,0.73,-12,-65,20BA3608EE7D,2026-01-29T10:15:46.5032531Z
20BA36977463,-48,24,2.4,-0.6,0.73,-1,-77,20BA3608EE7D,2026-01-29T10:15:46.7480609Z
20BA36977463,-54,16,2.4,-0.6,0.73,7,-69,20BA3608EE7D,2026-01-29T10:15:46.9981985Z
20BA36977463,-58,29,2.4,-0.6,0.73,0,-68,20BA3608EE7D,2026-01-29T10:15:47.2502069Z
20BA36977463,-61,14,2.4,-0.6,0.73,7,-70,20BA3608EE7D,2026-01-29T10:15:47.5063465Z
20BA36977463,-52,10,2.4,-0.6,0.73,12,-71,20BA3608EE7D,2026-01-29T10:15:47.7454437Z
20BA36977463,-56,5,2.4,-0.6,0.73,12,-63,20BA3608EE7D,2026-01-29T10:15:48.2575733Z
20BA36977463,-60,35,2.4,-0.6,0.73,2,-67,20BA3608EE7D,2026-01-29T10:15:48.5057718Z
20BA36977463,-63,25,2.4,-0.6,0.73,-7,-70,20BA3608EE7D,2026-01-29T10:15:48.7445154Z
20BA36977463,-65,14,2.4,-0.6,0.73,4,-69,20BA3608EE7D,2026-01-29T10:15:48.9985435Z
20BA36977463,-65,12,2.4,-0.6,0.73,9,-71,20BA3608EE7D,2026-01-29T10:15:49.2472087Z
20BA36977463,-37,22,2.4,-0.6,0.73,22,-69,20BA3608EE7D,2026-01-29T10:15:49.5016586Z
20BA36977463,-45,12,2.4,-0.6,0.73,26,-72,20BA3608EE7D,2026-01-29T10:15:49.7519136Z
20BA36977463,-51,13,2.4,-0.6,0.73,28,-70,20BA3608EE7D,2026-01-29T10:15:49.9958066Z
20BA36977463,-56,36,2.4,-0.6,0.73,15,-66,20BA3608EE7D,2026-01-29T10:15:50.2449167Z
20BA36977463,-30,24,2.4,-0.6,0.73,27,-80,20BA3608EE7D,2026-01-29T10:15:50.5077753Z
20BA36977463,-39,22,2.4,-0.6,0.73,31,-68,20BA3608EE7D,2026-01-29T10:15:50.7497049Z
20BA36977463,-47,28,2.4,-0.6,0.73,18,-69,20BA3608EE7D,2026-01-29T10:15:51.0095327Z
20BA36977463,-52,34,2.4,-0.6,0.73,8,-66,20BA3608EE7D,2026-01-29T10:15:51.2465155Z
20BA36977463,-57,33,2.4,-0.6,0.73,-1,-66,20BA3608EE7D,2026-01-29T10:15:51.5012541Z
20BA36977463,-60,31,2.4,-0.6,0.73,-6,-65,20BA3608EE7D,2026-01-29T10:15:51.7446093Z
20BA36977463,-44,21,2.4,-0.6,0.73,-12,-68,20BA3608EE7D,2026-01-29T10:15:51.9940882Z
20BA36977463,-50,7,2.4,-0.6,0.73,-5,-65,20BA3608EE7D,2026-01-29T10:15:52.2483915Z
20BA36977463,-50,0,2.4,-0.6,0.73,-2,-65,20BA3608EE7D,2026-01-29T10:15:52.774414Z
20BA36977463,-55,35,2.4,-0.6,0.73,-9,-66,20BA3608EE7D,2026-01-29T10:15:53.0180974Z
20BA36977463,-59,34,2.4,-0.6,0.73,-15,-65,20BA3608EE7D,2026-01-29T10:15:53.2474997Z
20BA36977463,-62,3,2.4,-0.6,0.73,-10,-63,20BA3608EE7D,2026-01-29T10:15:53.4969057Z
20BA36977463,-65,36,2.4,-0.6,0.73,-15,-68,20BA3608EE7D,2026-01-29T10:15:53.7509438Z
20BA36977463,-67,34,2.4,-0.6,0.73,-19,-65,20BA3608EE7D,2026-01-29T10:15:54.0019817Z
20BA36977463,-68,33,2.4,-0.6,0.73,-22,-65,20BA3608EE7D,2026-01-29T10:15:54.2480997Z
20BA36977463,-58,11,2.4,-0.6,0.73,-10,-73,20BA3608EE7D,2026-01-29T10:15:54.4941822Z
20BA36977463,-62,35,2.4,-0.6,0.73,-16,-67,20BA3608EE7D,2026-01-29T10:15:54.7496539Z
