anchor_mac,azimuth,channel,drone_x,drone_y,drone_z,elevation,rssi,tag_mac,time
20BA369AFC6B,-4,23,2.4,-1.8,0.33,-8,-59,20BA3608EE7D,2026-01-28T09:59:57.510607Z
20BA369AFC6B,-3,4,2.4,-1.8,0.33,-9,-61,20BA3608EE7D,2026-01-28T09:59:57.5117111Z
20BA369AFC6B,-3,20,2.4,-1.8,0.33,-8,-60,20BA3608EE7D,2026-01-28T09:59:57.5161885Z
20BA369AFC6B,-3,4,2.4,-1.8,0.33,-9,-61,20BA3608EE7D,2026-01-28T09:59:57.5171837Z
20BA369AFC6B,-7,15,2.4,-1.8,0.33,-5,-59,20BA3608EE7D,2026-01-28T09:59:57.7092432Z
20BA369AFC6B,-6,31,2.4,-1.8,0.33,-5,-58,20BA3608EE7D,2026-01-28T09:59:57.9223999Z
20BA369AFC6B,-6,5,2.4,-1.8,0.33,-5,-60,20BA3608EE7D,2026-01-28T09:59:57.9244019Z
20BA369AFC6B,-5,35,2.4,-1.8,0.33,-6,-59,20BA3608EE7D,2026-01-28T09:59:57.9282616Z
20BA369AFC6B,-5,11,2.4,-1.8,0.33,-6,-63,20BA3608EE7D,2026-01-28T09:59:57.93097Z
20BA369AFC6B,-5,6,2.4,-1.8,0.33,-6,-62,20BA3608EE7D,2026-01-28T09:59:57.9317104Z
20BA369AFC6B,-5,26,2.4,-1.8,0.33,-6,-56,20BA3608EE7D,2026-01-28T09:59:57.9333765Z
20BA369AFC6B,-4,20,2.4,-1.8,0.33,-7,-60,20BA3608EE7D,2026-01-28T09:59:58.3303347Z
20BA369AFC6B,-4,12,2.4,-1.8,0.33,-6,-62,20BA3608EE7D,2026-01-28T09:59:58.3317374Z
20BA369AFC6B,-4,35,2.4,-1.8,0.33,-7,-57,20BA3608EE7D,2026-01-28T09:59:58.3324316Z
20BA369AFC6B,-4,30,2.4,-1.8,0.33,-7,-60,20BA3608EE7D,2026-01-28T09:59:58.3370495Z
20BA369AFC6B,-4,27,2.4,-1.8,0.33,-7,-58,20BA3608EE7D,2026-01-28T09:59:58.3400471Z
20BA369AFC6B,-3,22,2.4,-1.8,0.33,-7,-59,20BA3608EE7D,2026-01-28T09:59:58.3426276Z
20BA369AFC6B,-3,13,2.4,-1.8,0.33,-7,-60,20BA3608EE7D,2026-01-28T09:59:58.3466288Z
20BA369AFC6B,-3,25,2.4,-1.8,0.33,-7,-58,20BA3608EE7D,2026-01-28T09:59:58.3479911Z
20BA369AFC6B,-3,23,2.4,-1.8,0.33,-7,-59,20BA3608EE7D,2026-01-28T09:59:58.5283372Z
20BA369AFC6B,-2,0,2.4,-1.8,0.33,-8,-59,20BA3608EE7D,2026-01-28T09:59:58.5338563Z
20BA369AFC6B,-2,29,2.4,-1.8,0.33,-8,-60,20BA3608EE7D,2026-01-28T09:59:58.5353626Z
20BA369AFC6B,-2,20,2.4,-1.8,0.33,-8,-62,20BA3608EE7D,2026-01-28T09:59:58.5388509Z
20BA369AFC6B,-2,21,2.4,-1.8,0.33,-8,-59,20BA3608EE7D,2026-01-28T09:59:58.7330812Z
20BA369AFC6B,-2,25,2.4,-1.8,0.33,-8,-58,20BA3608EE7D,2026-01-28T09:59:58.7370749Z
20BA369AFC6B,-2,1,2.4,-1.8,0.33,-8,-59,20BA3608EE7D,2026-01-28T09:59:58.7404411Z
20BA369AFC6B,-1,16,2.4,-1.8,0.33,-8,-59,20BA3608EE7D,2026-01-28T09:59:58.742445Z
20BA369AFC6B,-1,13,2.4,-1.8,0.33,-8,-60,20BA3608EE7D,2026-01-28T09:59:58.9380778Z
20BA369AFC6B,-1,27,2.4,-1.8,0.33,-8,-58,20BA3608EE7D,2026-01-28T09:59:58.9414202Z
20BA369AFC6B,-1,17,2.4,-1.8,0.33,-7,-59,20BA3608EE7D,2026-01-28T09:59:58.9424194Z
20BA369AFC6B,-1,29,2.4,-1.8,0.33,-8,-60,20BA3608EE7D,2026-01-28T09:59:58.9484022Z
20BA369AFC6B,-1,27,2.4,-1.8,0.33,-8,-58,20BA3608EE7D,2026-01-28T09:59:59.0468556Z
20BA369AFC6B,-1,23,2.4,-1.8,0.33,-8,-59,20BA3608EE7D,2026-01-28T09:59:59.0478554Z
20BA369AFC6B,-1,15,2.4,-1.8,0.33,-8,-58,20BA3608EE7D,2026-01-28T09:59:59.3485326Z
20BA369AFC6B,-1,17,2.4,-1.8,0.33,-7,-59,20BA3608EE7D,2026-01-28T09:59:59.3503381Z
20BA369AFC6B,-1,28,2.4,-1.8,0.33,-8,-60,20BA3608EE7D,2026-01-28T09:59:59.3524365Z
20BA369AFC6B,-1,19,2.4,-1.8,0.33,-8,-60,20BA3608EE7D,2026-01-28T09:59:59.355637Z
20BA369AFC6B,-1,5,2.4,-1.8,0.33,-8,-61,20BA3608EE7D,2026-01-28T09:59:59.3620029Z
20BA369AFC6B,-1,19,2.4,-1.8,0.33,-8,-59,20BA3608EE7D,2026-01-28T09:59:59.5575119Z
20BA369AFC6B,-1,25,2.4,-1.8,0.33,-8,-58,20BA3608EE7D,2026-01-28T09:59:59.5584638Z
20BA369AFC6B,-1,27,2.4,-1.8,0.33,-8,-58,20BA3608EE7D,2026-01-28T09:59:59.5634774Z
20BA369AFC6B,-1,22,2.4,-1.8,0.33,-8,-59,20BA3608EE7D,2026-01-28T09:59:59.7632378Z
20BA369AFC6B,-1,8,2.4,-1.8,0.33,-9,-62,20BA3608EE7D,2026-01-28T09:59:59.7692174Z
20BA369AFC6B,-1,11,2.4,-1.8,0.33,-9,-64,20BA3608EE7D,2026-01-28T09:59:59.7700151Z
20BA369AFC6B,-1,3,2.4,-1.8,0.33,-9,-61,20BA3608EE7D,2026-01-28T09:59:59.7752208Z
20BA369AFC6B,-1,8,2.4,-1.8,0.33,-10,-62,20BA3608EE7D,2026-01-28T10:00:00.1668932Z
20BA369AFC6B,-1,22,2.4,-1.8,0.33,-9,-59,20BA3608EE7D,2026-01-28T10:00:00.1686358Z
20BA369AFC6B,-1,15,2.4,-1.8,0.33,-9,-58,20BA3608EE7D,2026-01-28T10:00:00.1720865Z
