anchor_mac,azimuth,channel,drone_x,drone_y,drone_z,elevation,rssi,tag_mac,time
20BA369AFC6B,58,23,0,-0.6,0.73,1,-76,20BA3608EE7D,2026-01-27T10:28:28.4579238Z
20BA369AFC6B,58,24,0,-0.6,0.73,1,-81,20BA3608EE7D,2026-01-27T10:28:28.5242304Z
20BA369AFC6B,59,3,0,-0.6,0.73,1,-76,20BA3608EE7D,2026-01-27T10:28:28.5712131Z
20BA369AFC6B,60,11,0,-0.6,0.73,1,-73,20BA3608EE7D,2026-01-27T10:28:28.6735861Z
20BA369AFC6B,54,17,0,-0.6,0.73,-1,-83,20BA3608EE7D,2026-01-27T10:28:28.7147439Z
20BA369AFC6B,54,8,0,-0.6,0.73,0,-72,20BA3608EE7D,2026-01-27T10:28:28.7639251Z
20BA369AFC6B,49,18,0,-0.6,0.73,-1,-85,20BA3608EE7D,2026-01-27T10:28:28.8152156Z
20BA369AFC6B,50,7,0,-0.6,0.73,-2,-69,20BA3608EE7D,2026-01-27T10:28:28.8688806Z
20BA369AFC6B,50,1,0,-0.6,0.73,-2,-71,20BA3608EE7D,2026-01-27T10:28:28.9163335Z
20BA369AFC6B,50,34,0,-0.6,0.73,-1,-69,20BA3608EE7D,2026-01-27T10:28:28.9598719Z
20BA369AFC6B,51,15,0,-0.6,0.73,-2,-72,20BA3608EE7D,2026-01-27T10:28:29.0087114Z
20BA369AFC6B,52,27,0,-0.6,0.73,-2,-69,20BA3608EE7D,2026-01-27T10:28:29.0684736Z
20BA369AFC6B,53,23,0,-0.6,0.73,-2,-76,20BA3608EE7D,2026-01-27T10:28:29.1068057Z
20BA369AFC6B,52,8,0,-0.6,0.73,-2,-72,20BA3608EE7D,2026-01-27T10:28:29.1719847Z
20BA369AFC6B,53,25,0,-0.6,0.73,-2,-75,20BA3608EE7D,2026-01-27T10:28:29.221041Z
20BA369AFC6B,54,3,0,-0.6,0.73,-2,-76,20BA3608EE7D,2026-01-27T10:28:29.2706679Z
20BA369AFC6B,55,13,0,-0.6,0.73,-3,-71,20BA3608EE7D,2026-01-27T10:28:29.3226792Z
20BA369AFC6B,55,34,0,-0.6,0.73,-2,-69,20BA3608EE7D,2026-01-27T10:28:29.373018Z
20BA369AFC6B,50,19,0,-0.6,0.73,-3,-83,20BA3608EE7D,2026-01-27T10:28:29.4236129Z
20BA369AFC6B,51,5,0,-0.6,0.73,-3,-70,20BA3608EE7D,2026-01-27T10:28:29.4715758Z
20BA369AFC6B,52,20,0,-0.6,0.73,-4,-76,20BA3608EE7D,2026-01-27T10:28:29.5235792Z
20BA369AFC6B,54,11,0,-0.6,0.73,-4,-73,20BA3608EE7D,2026-01-27T10:28:29.5641663Z
20BA369AFC6B,47,10,0,-0.6,0.73,-3,-81,20BA3608EE7D,2026-01-27T10:28:29.6123107Z
20BA369AFC6B,44,26,0,-0.6,0.73,-3,-71,20BA3608EE7D,2026-01-27T10:28:29.6778215Z
20BA369AFC6B,45,27,0,-0.6,0.73,-3,-68,20BA3608EE7D,2026-01-27T10:28:29.7105864Z
20BA369AFC6B,46,26,0,-0.6,0.73,-3,-71,20BA3608EE7D,2026-01-27T10:28:29.7754051Z
20BA369AFC6B,47,22,0,-0.6,0.73,-3,-74,20BA3608EE7D,2026-01-27T10:28:29.8093711Z
