anchor_mac,azimuth,channel,drone_x,drone_y,drone_z,elevation,rssi,tag_mac,time
20BA369AFC6B,42,31,0,-1.8,0.33,-2,-65,20BA3608EE7D,2026-01-28T09:21:13.3860589Z
20BA369AFC6B,44,11,0,-1.8,0.33,-2,-70,20BA3608EE7D,2026-01-28T09:21:13.4352473Z
20BA369AFC6B,44,24,0,-1.8,0.33,-1,-64,20BA3608EE7D,2026-01-28T09:21:13.4976178Z
20BA369AFC6B,43,24,0,-1.8,0.33,-1,-64,20BA3608EE7D,2026-01-28T09:21:13.5507675Z
20BA369AFC6B,43,23,0,-1.8,0.33,-1,-64,20BA3608EE7D,2026-01-28T09:21:13.6003695Z
20BA369AFC6B,42,29,0,-1.8,0.33,-1,-63,20BA3608EE7D,2026-01-28T09:21:13.6431687Z
20BA369AFC6B,44,2,0,-1.8,0.33,-1,-67,20BA3608EE7D,2026-01-28T09:21:13.6924882Z
20BA369AFC6B,45,34,0,-1.8,0.33,-2,-66,20BA3608EE7D,2026-01-28T09:21:13.7432764Z
20BA369AFC6B,45,32,0,-1.8,0.33,-1,-67,20BA3608EE7D,2026-01-28T09:21:13.7952441Z
20BA369AFC6B,45,30,0,-1.8,0.33,-1,-64,20BA3608EE7D,2026-01-28T09:21:13.8436018Z
20BA369AFC6B,46,3,0,-1.8,0.33,-2,-67,20BA3608EE7D,2026-01-28T09:21:14.1077198Z
20BA369AFC6B,47,34,0,-1.8,0.33,-2,-66,20BA3608EE7D,2026-01-28T09:21:14.112069Z
20BA369AFC6B,48,33,0,-1.8,0.33,-2,-67,20BA3608EE7D,2026-01-28T09:21:14.114369Z
20BA369AFC6B,49,35,0,-1.8,0.33,-2,-64,20BA3608EE7D,2026-01-28T09:21:14.1182518Z
20BA369AFC6B,48,24,0,-1.8,0.33,-2,-64,20BA3608EE7D,2026-01-28T09:21:14.3155531Z
20BA369AFC6B,47,23,0,-1.8,0.33,-1,-63,20BA3608EE7D,2026-01-28T09:21:14.4962289Z
20BA369AFC6B,48,25,0,-1.8,0.33,-2,-63,20BA3608EE7D,2026-01-28T09:21:14.5108663Z
20BA369AFC6B,48,30,0,-1.8,0.33,-2,-64,20BA3608EE7D,2026-01-28T09:21:14.5289723Z
20BA369AFC6B,48,34,0,-1.8,0.33,-2,-65,20BA3608EE7D,2026-01-28T09:21:14.5435963Z
20BA369AFC6B,47,23,0,-1.8,0.33,-1,-63,20BA3608EE7D,2026-01-28T09:21:14.5906221Z
20BA369AFC6B,48,6,0,-1.8,0.33,-2,-69,20BA3608EE7D,2026-01-28T09:21:14.6411699Z
20BA369AFC6B,46,31,0,-1.8,0.33,-1,-65,20BA3608EE7D,2026-01-28T09:21:15.1356586Z
20BA369AFC6B,42,18,0,-1.8,0.33,-1,-62,20BA3608EE7D,2026-01-28T09:21:15.1376693Z
20BA369AFC6B,44,15,0,-1.8,0.33,-1,-64,20BA3608EE7D,2026-01-28T09:21:15.1403063Z
20BA369AFC6B,47,8,0,-1.8,0.33,-2,-76,20BA3608EE7D,2026-01-28T09:21:15.1421577Z
20BA369AFC6B,48,3,0,-1.8,0.33,-3,-67,20BA3608EE7D,2026-01-28T09:21:15.1514261Z
20BA369AFC6B,45,20,0,-1.8,0.33,-2,-64,20BA3608EE7D,2026-01-28T09:21:15.5085522Z
20BA369AFC6B,47,0,0,-1.8,0.33,-3,-68,20BA3608EE7D,2026-01-28T09:21:15.5137118Z
20BA369AFC6B,47,8,0,-1.8,0.33,-3,-76,20BA3608EE7D,2026-01-28T09:21:15.5156546Z
20BA369AFC6B,49,11,0,-1.8,0.33,-3,-70,20BA3608EE7D,2026-01-28T09:21:15.5174096Z
20BA369AFC6B,50,5,0,-1.8,0.33,-3,-68,20BA3608EE7D,2026-01-28T09:21:15.5244982Z
20BA369AFC6B,50,27,0,-1.8,0.33,-3,-62,20BA3608EE7D,2026-01-28T09:21:15.5404324Z
20BA369AFC6B,46,19,0,-1.8,0.33,-3,-62,20BA3608EE7D,2026-01-28T09:21:15.5887648Z
20BA369AFC6B,43,20,0,-1.8,0.33,-3,-64,20BA3608EE7D,2026-01-28T09:21:15.6438789Z
20BA369AFC6B,45,34,0,-1.8,0.33,-3,-66,20BA3608EE7D,2026-01-28T09:21:15.6876034Z
20BA369AFC6B,45,30,0,-1.8,0.33,-3,-64,20BA3608EE7D,2026-01-28T09:21:15.9549309Z
20BA369AFC6B,46,30,0,-1.8,0.33,-2,-64,20BA3608EE7D,2026-01-28T09:21:15.9612488Z
20BA369AFC6B,45,32,0,-1.8,0.33,-2,-67,20BA3608EE7D,2026-01-28T09:21:16.1585105Z
20BA369AFC6B,45,27,0,-1.8,0.33,-2,-62,20BA3608EE7D,2026-01-28T09:21:16.1626966Z
20BA369AFC6B,47,35,0,-1.8,0.33,-2,-64,20BA3608EE7D,2026-01-28T09:21:16.1650524Z
20BA369AFC6B,48,0,0,-1.8,0.33,-2,-68,20BA3608EE7D,2026-01-28T09:21:16.2602547Z
20BA369AFC6B,47,30,0,-1.8,0.33,-2,-62,20BA3608EE7D,2026-01-28T09:21:16.2672808Z
20BA369AFC6B,48,0,0,-1.8,0.33,-2,-68,20BA3608EE7D,2026-01-28T09:21:16.2952556Z
20BA369AFC6B,50,35,0,-1.8,0.33,-3,-64,20BA3608EE7D,2026-01-28T09:21:16.3437916Z
20BA369AFC6B,51,34,0,-1.8,0.33,-3,-66,20BA3608EE7D,2026-01-28T09:21:16.3922634Z
20BA369AFC6B,52,10,0,-1.8,0.33,-3,-79,20BA3608EE7D,2026-01-28T09:21:16.4543757Z
20BA369AFC6B,48,18,0,-1.8,0.33,-3,-62,20BA3608EE7D,2026-01-28T09:21:16.7589564Z
20BA369AFC6B,49,34,0,-1.8,0.33,-3,-66,20BA3608EE7D,2026-01-28T09:21:16.7750475Z
20BA369AFC6B,49,6,0,-1.8,0.33,-3,-67,20BA3608EE7D,2026-01-28T09:21:16.7774008Z
20BA369AFC6B,50,1,0,-1.8,0.33,-4,-67,20BA3608EE7D,2026-01-28T09:21:16.7801587Z
20BA369AFC6B,52,7,0,-1.8,0.33,-4,-71,20BA3608EE7D,2026-01-28T09:21:16.839529Z
20BA369AFC6B,52,35,0,-1.8,0.33,-4,-64,20BA3608EE7D,2026-01-28T09:21:16.9263275Z
20BA369AFC6B,53,7,0,-1.8,0.33,-4,-71,20BA3608EE7D,2026-01-28T09:21:16.9560902Z
20BA369AFC6B,53,2,0,-1.8,0.33,-4,-67,20BA3608EE7D,2026-01-28T09:21:16.9858136Z
20BA369AFC6B,52,30,0,-1.8,0.33,-4,-64,20BA3608EE7D,2026-01-28T09:21:17.0991545Z
20BA369AFC6B,52,27,0,-1.8,0.33,-4,-62,20BA3608EE7D,2026-01-28T09:21:17.1476005Z
20BA369AFC6B,53,16,0,-1.8,0.33,-4,-63,20BA3608EE7D,2026-01-28T09:21:17.2387234Z
20BA369AFC6B,54,6,0,-1.8,0.33,-4,-69,20BA3608EE7D,2026-01-28T09:21:17.2551804Z
20BA369AFC6B,52,18,0,-1.8,0.33,-5,-62,20BA3608EE7D,2026-01-28T09:21:17.3034033Z
