anchor_mac,azimuth,channel,drone_x,drone_y,drone_z,elevation,rssi,tag_mac,time
20BA36977463,-70,11,1.8,-0.6,0.33,-18,-66,20BA3608EE7D,2026-01-28T09:50:15.4404214Z
20BA36977463,-70,5,1.8,-0.6,0.33,-18,-65,20BA3608EE7D,2026-01-28T09:50:15.4454401Z
20BA36977463,-70,18,1.8,-0.6,0.33,-18,-61,20BA3608EE7D,2026-01-28T09:50:15.4466924Z
20BA36977463,-70,31,1.8,-0.6,0.33,-17,-63,20BA3608EE7D,2026-01-28T09:50:15.6363561Z
20BA36977463,-71,4,1.8,-0.6,0.33,-17,-64,20BA3608EE7D,2026-01-28T09:50:16.0427997Z
20BA36977463,-70,24,1.8,-0.6,0.33,-17,-64,20BA3608EE7D,2026-01-28T09:50:16.0437808Z
20BA36977463,-70,18,1.8,-0.6,0.33,-17,-61,20BA3608EE7D,2026-01-28T09:50:16.0468551Z
20BA36977463,-71,1,1.8,-0.6,0.33,-17,-63,20BA3608EE7D,2026-01-28T09:50:16.24233Z
20BA36977463,-71,8,1.8,-0.6,0.33,-17,-64,20BA3608EE7D,2026-01-28T09:50:16.2443602Z
20BA36977463,-71,1,1.8,-0.6,0.33,-17,-63,20BA3608EE7D,2026-01-28T09:50:16.2495629Z
20BA36977463,-71,5,1.8,-0.6,0.33,-18,-65,20BA3608EE7D,2026-01-28T09:50:16.2526573Z
20BA36977463,-70,25,1.8,-0.6,0.33,-17,-63,20BA3608EE7D,2026-01-28T09:50:16.2550402Z
20BA36977463,-71,7,1.8,-0.6,0.33,-18,-64,20BA3608EE7D,2026-01-28T09:50:16.6522688Z
20BA36977463,-71,26,1.8,-0.6,0.33,-17,-63,20BA3608EE7D,2026-01-28T09:50:16.6547522Z
20BA36977463,-71,12,1.8,-0.6,0.33,-17,-65,20BA3608EE7D,2026-01-28T09:50:16.6577652Z
20BA36977463,-70,35,1.8,-0.6,0.33,-17,-63,20BA3608EE7D,2026-01-28T09:50:16.6609722Z
20BA36977463,-71,36,1.8,-0.6,0.33,-17,-62,20BA3608EE7D,2026-01-28T09:50:16.6632249Z
20BA36977463,-71,6,1.8,-0.6,0.33,-17,-65,20BA3608EE7D,2026-01-28T09:50:16.6680104Z
20BA36977463,-71,1,1.8,-0.6,0.33,-17,-64,20BA3608EE7D,2026-01-28T09:50:16.6710923Z
20BA36977463,-71,32,1.8,-0.6,0.33,-17,-65,20BA3608EE7D,2026-01-28T09:50:16.857266Z
20BA36977463,-71,13,1.8,-0.6,0.33,-17,-63,20BA3608EE7D,2026-01-28T09:50:17.0631167Z
20BA36977463,-71,11,1.8,-0.6,0.33,-17,-65,20BA3608EE7D,2026-01-28T09:50:17.065502Z
20BA36977463,-71,21,1.8,-0.6,0.33,-17,-63,20BA3608EE7D,2026-01-28T09:50:17.0688025Z
20BA36977463,-71,8,1.8,-0.6,0.33,-18,-65,20BA3608EE7D,2026-01-28T09:50:17.0729306Z
20BA36977463,-71,29,1.8,-0.6,0.33,-17,-64,20BA3608EE7D,2026-01-28T09:50:17.0759517Z
20BA36977463,-71,35,1.8,-0.6,0.33,-17,-62,20BA3608EE7D,2026-01-28T09:50:17.0769528Z
20BA36977463,-71,15,1.8,-0.6,0.33,-17,-62,20BA3608EE7D,2026-01-28T09:50:17.0795841Z
20BA36977463,-71,21,1.8,-0.6,0.33,-17,-63,20BA3608EE7D,2026-01-28T09:50:17.2710671Z
20BA36977463,-71,0,1.8,-0.6,0.33,-17,-63,20BA3608EE7D,2026-01-28T09:50:17.2727752Z
20BA36977463,-71,18,1.8,-0.6,0.33,-17,-61,20BA3608EE7D,2026-01-28T09:50:17.2755559Z
20BA36977463,-71,32,1.8,-0.6,0.33,-17,-65,20BA3608EE7D,2026-01-28T09:50:17.2779484Z
20BA36977463,-70,25,1.8,-0.6,0.33,-17,-63,20BA3608EE7D,2026-01-28T09:50:17.4718547Z
20BA36977463,-70,12,1.8,-0.6,0.33,-17,-64,20BA3608EE7D,2026-01-28T09:50:17.4751535Z
20BA36977463,-70,7,1.8,-0.6,0.33,-17,-64,20BA3608EE7D,2026-01-28T09:50:17.4824617Z
20BA36977463,-70,5,1.8,-0.6,0.33,-17,-65,20BA3608EE7D,2026-01-28T09:50:17.4844586Z
20BA36977463,-70,33,1.8,-0.6,0.33,-17,-65,20BA3608EE7D,2026-01-28T09:50:17.6806466Z
20BA36977463,-70,23,1.8,-0.6,0.33,-17,-64,20BA3608EE7D,2026-01-28T09:50:17.685138Z
20BA36977463,-70,14,1.8,-0.6,0.33,-16,-63,20BA3608EE7D,2026-01-28T09:50:17.6861761Z
20BA36977463,-70,18,1.8,-0.6,0.33,-16,-61,20BA3608EE7D,2026-01-28T09:50:17.6897096Z
20BA36977463,-70,14,1.8,-0.6,0.33,-16,-62,20BA3608EE7D,2026-01-28T09:50:18.0861209Z
20BA36977463,-70,29,1.8,-0.6,0.33,-16,-65,20BA3608EE7D,2026-01-28T09:50:18.0875704Z
