anchor_mac,azimuth,channel,drone_x,drone_y,drone_z,elevation,rssi,tag_mac,time
20BA36977463,-46,22,1.2,-0.6,1.13,-39,-66,20BA3608EE7D,2026-01-29T09:14:08.8489574Z
20BA36977463,-52,12,1.2,-0.6,1.13,-39,-68,20BA3608EE7D,2026-01-29T09:14:08.9178281Z
20BA36977463,-56,14,1.2,-0.6,1.13,-39,-64,20BA3608EE7D,2026-01-29T09:14:09.1729243Z
20BA36977463,-58,35,1.2,-0.6,1.13,-40,-66,20BA3608EE7D,2026-01-29T09:14:09.4178175Z
20BA36977463,-61,0,1.2,-0.6,1.13,-41,-64,20BA3608EE7D,2026-01-29T09:14:09.7249138Z
20BA36977463,-63,5,1.2,-0.6,1.13,-43,-64,20BA3608EE7D,2026-01-29T09:14:09.938727Z
20BA36977463,-60,31,1.2,-0.6,1.13,-41,-68,20BA3608EE7D,2026-01-29T09:14:10.1802488Z
20BA36977463,-63,13,1.2,-0.6,1.13,-41,-66,20BA3608EE7D,2026-01-29T09:14:10.7417161Z
20BA36977463,-63,36,1.2,-0.6,1.13,-41,-64,20BA3608EE7D,2026-01-29T09:14:10.9149114Z
20BA36977463,-63,10,1.2,-0.6,1.13,-41,-68,20BA3608EE7D,2026-01-29T09:14:11.1733646Z
20BA36977463,-62,25,1.2,-0.6,1.13,-40,-64,20BA3608EE7D,2026-01-29T09:14:11.4173114Z
20BA36977463,-59,27,1.2,-0.6,1.13,-38,-65,20BA3608EE7D,2026-01-29T09:14:11.7630627Z
20BA36977463,-57,26,1.2,-0.6,1.13,-38,-63,20BA3608EE7D,2026-01-29T09:14:11.9158483Z
20BA36977463,-61,3,1.2,-0.6,1.13,-40,-64,20BA3608EE7D,2026-01-29T09:14:12.1604799Z
20BA36977463,-61,12,1.2,-0.6,1.13,-39,-71,20BA3608EE7D,2026-01-29T09:14:12.4189989Z
20BA36977463,-61,7,1.2,-0.6,1.13,-40,-66,20BA3608EE7D,2026-01-29T09:14:12.6768574Z
20BA36977463,-38,31,1.2,-0.6,1.13,-41,-69,20BA3608EE7D,2026-01-29T09:14:12.9180934Z
20BA36977463,-39,32,1.2,-0.6,1.13,-39,-71,20BA3608EE7D,2026-01-29T09:14:13.1730595Z
20BA36977463,-41,28,1.2,-0.6,1.13,-37,-68,20BA3608EE7D,2026-01-29T09:14:13.4216051Z
20BA36977463,-48,6,1.2,-0.6,1.13,-40,-63,20BA3608EE7D,2026-01-29T09:14:13.6659913Z
20BA36977463,-52,36,1.2,-0.6,1.13,-40,-65,20BA3608EE7D,2026-01-29T09:14:13.9121833Z
20BA36977463,-52,28,1.2,-0.6,1.13,-39,-67,20BA3608EE7D,2026-01-29T09:14:14.1661767Z
20BA36977463,-57,12,1.2,-0.6,1.13,-40,-68,20BA3608EE7D,2026-01-29T09:14:14.416282Z
20BA36977463,-56,22,1.2,-0.6,1.13,-40,-64,20BA3608EE7D,2026-01-29T09:14:14.6696673Z
20BA36977463,-60,6,1.2,-0.6,1.13,-42,-63,20BA3608EE7D,2026-01-29T09:14:14.9047652Z
20BA36977463,-59,19,1.2,-0.6,1.13,-42,-65,20BA3608EE7D,2026-01-29T09:14:15.2638557Z
20BA36977463,-57,17,1.2,-0.6,1.13,-43,-66,20BA3608EE7D,2026-01-29T09:14:15.4529219Z
20BA36977463,-61,1,1.2,-0.6,1.13,-43,-62,20BA3608EE7D,2026-01-29T09:14:15.6681508Z
20BA36977463,-57,27,1.2,-0.6,1.13,-40,-65,20BA3608EE7D,2026-01-29T09:14:15.9149537Z
20BA36977463,-56,34,1.2,-0.6,1.13,-40,-67,20BA3608EE7D,2026-01-29T09:14:16.2818887Z
20BA36977463,-57,22,1.2,-0.6,1.13,-40,-66,20BA3608EE7D,2026-01-29T09:14:16.4188617Z
20BA36977463,-56,23,1.2,-0.6,1.13,-39,-64,20BA3608EE7D,2026-01-29T09:14:16.6569872Z
20BA36977463,-56,25,1.2,-0.6,1.13,-38,-63,20BA3608EE7D,2026-01-29T09:14:16.9217046Z
20BA36977463,-55,17,1.2,-0.6,1.13,-38,-68,20BA3608EE7D,2026-01-29T09:14:17.1611162Z
20BA36977463,-54,18,1.2,-0.6,1.13,-39,-66,20BA3608EE7D,2026-01-29T09:14:17.408143Z
20BA36977463,-53,19,1.2,-0.6,1.13,-40,-65,20BA3608EE7D,2026-01-29T09:14:17.6709765Z
20BA36977463,-54,21,1.2,-0.6,1.13,-40,-62,20BA3608EE7D,2026-01-29T09:14:17.9073038Z
20BA36977463,-58,13,1.2,-0.6,1.13,-40,-65,20BA3608EE7D,2026-01-29T09:14:18.1680694Z
20BA36977463,-57,25,1.2,-0.6,1.13,-40,-64,20BA3608EE7D,2026-01-29T09:14:18.4090731Z
20BA36977463,-57,10,1.2,-0.6,1.13,-40,-70,20BA3608EE7D,2026-01-29T09:14:18.6674585Z
20BA36977463,-58,29,1.2,-0.6,1.13,-38,-67,20BA3608EE7D,2026-01-29T09:14:18.9173014Z
20BA36977463,-57,30,1.2,-0.6,1.13,-38,-68,20BA3608EE7D,2026-01-29T09:14:19.1756842Z
20BA36977463,-58,20,1.2,-0.6,1.13,-38,-64,20BA3608EE7D,2026-01-29T09:14:19.4104351Z
20BA36977463,-59,30,1.2,-0.6,1.13,-39,-66,20BA3608EE7D,2026-01-29T09:14:19.6566321Z
20BA36977463,-62,5,1.2,-0.6,1.13,-40,-63,20BA3608EE7D,2026-01-29T09:14:19.9197598Z
20BA36977463,-60,31,1.2,-0.6,1.13,-39,-68,20BA3608EE7D,2026-01-29T09:14:20.1773432Z
20BA36977463,-63,0,1.2,-0.6,1.13,-40,-62,20BA3608EE7D,2026-01-29T09:14:20.418473Z
20BA36977463,-65,15,1.2,-0.6,1.13,-40,-63,20BA3608EE7D,2026-01-29T09:14:20.6633543Z
20BA36977463,-62,33,1.2,-0.6,1.13,-40,-70,20BA3608EE7D,2026-01-29T09:14:20.9115417Z
20BA36977463,-62,35,1.2,-0.6,1.13,-41,-66,20BA3608EE7D,2026-01-29T09:14:21.1787225Z
20BA36977463,-61,17,1.2,-0.6,1.13,-40,-68,20BA3608EE7D,2026-01-29T09:14:21.4126915Z
20BA36977463,-59,32,1.2,-0.6,1.13,-40,-72,20BA3608EE7D,2026-01-29T09:14:21.6598721Z
20BA36977463,-62,2,1.2,-0.6,1.13,-41,-63,20BA3608EE7D,2026-01-29T09:14:21.9206677Z
20BA36977463,-62,35,1.2,-0.6,1.13,-41,-66,20BA3608EE7D,2026-01-29T09:14:22.222456Z
20BA36977463,-60,18,1.2,-0.6,1.13,-41,-67,20BA3608EE7D,2026-01-29T09:14:22.4369899Z
20BA36977463,-63,0,1.2,-0.6,1.13,-42,-63,20BA3608EE7D,2026-01-29T09:14:22.6593615Z
20BA36977463,-62,28,1.2,-0.6,1.13,-40,-67,20BA3608EE7D,2026-01-29T09:14:22.9130671Z
20BA36977463,-61,20,1.2,-0.6,1.13,-40,-64,20BA3608EE7D,2026-01-29T09:14:23.1736872Z
20BA36977463,-62,30,1.2,-0.6,1.13,-39,-67,20BA3608EE7D,2026-01-29T09:14:23.4158036Z
20BA36977463,-61,21,1.2,-0.6,1.13,-40,-64,20BA3608EE7D,2026-01-29T09:14:23.8659267Z
20BA36977463,-61,10,1.2,-0.6,1.13,-40,-68,20BA3608EE7D,2026-01-29T09:14:23.9616679Z
20BA36977463,-62,29,1.2,-0.6,1.13,-38,-67,20BA3608EE7D,2026-01-29T09:14:24.1753139Z
20BA36977463,-60,25,1.2,-0.6,1.13,-38,-63,20BA3608EE7D,2026-01-29T09:14:24.4173748Z
20BA36977463,-58,17,1.2,-0.6,1.13,-38,-68,20BA3608EE7D,2026-01-29T09:14:24.6626009Z
20BA36977463,-59,11,1.2,-0.6,1.13,-38,-68,20BA3608EE7D,2026-01-29T09:14:24.9472207Z
20BA36977463,-58,9,1.2,-0.6,1.13,-39,-68,20BA3608EE7D,2026-01-29T09:14:25.1817484Z
20BA36977463,-62,2,1.2,-0.6,1.13,-40,-63,20BA3608EE7D,2026-01-29T09:14:25.4176202Z
20BA36977463,-64,13,1.2,-0.6,1.13,-40,-66,20BA3608EE7D,2026-01-29T09:14:25.6644184Z
20BA36977463,-64,10,1.2,-0.6,1.13,-40,-68,20BA3608EE7D,2026-01-29T09:14:25.9103718Z
20BA36977463,-62,21,1.2,-0.6,1.13,-40,-64,20BA3608EE7D,2026-01-29T09:14:26.163915Z
20BA36977463,-60,9,1.2,-0.6,1.13,-41,-67,20BA3608EE7D,2026-01-29T09:14:26.4179156Z
20BA36977463,-63,0,1.2,-0.6,1.13,-41,-62,20BA3608EE7D,2026-01-29T09:14:26.6720424Z
20BA36977463,-59,31,1.2,-0.6,1.13,-40,-69,20BA3608EE7D,2026-01-29T09:14:26.9181559Z
20BA36977463,-63,5,1.2,-0.6,1.13,-41,-63,20BA3608EE7D,2026-01-29T09:14:27.1644544Z
20BA36977463,-61,34,1.2,-0.6,1.13,-41,-68,20BA3608EE7D,2026-01-29T09:14:27.5466341Z
20BA36977463,-64,1,1.2,-0.6,1.13,-42,-62,20BA3608EE7D,2026-01-29T09:14:27.6674956Z
20BA36977463,-66,2,1.2,-0.6,1.13,-43,-62,20BA3608EE7D,2026-01-29T09:14:27.9132743Z
20BA36977463,-62,31,1.2,-0.6,1.13,-41,-69,20BA3608EE7D,2026-01-29T09:14:28.1661905Z
20BA36977463,-61,20,1.2,-0.6,1.13,-41,-65,20BA3608EE7D,2026-01-29T09:14:28.4108147Z
20BA36977463,-57,34,1.2,-0.6,1.13,-40,-68,20BA3608EE7D,2026-01-29T09:14:28.9211812Z
20BA36977463,-58,16,1.2,-0.6,1.13,-39,-64,20BA3608EE7D,2026-01-29T09:14:29.3871901Z
20BA36977463,-56,24,1.2,-0.6,1.13,-38,-65,20BA3608EE7D,2026-01-29T09:14:29.422739Z
20BA36977463,-60,2,1.2,-0.6,1.13,-40,-63,20BA3608EE7D,2026-01-29T09:14:29.6694359Z
20BA36977463,-62,6,1.2,-0.6,1.13,-41,-63,20BA3608EE7D,2026-01-29T09:14:29.9274458Z
20BA36977463,-58,32,1.2,-0.6,1.13,-40,-72,20BA3608EE7D,2026-01-29T09:14:30.1667435Z
20BA36977463,-62,1,1.2,-0.6,1.13,-41,-62,20BA3608EE7D,2026-01-29T09:14:30.407941Z
20BA36977463,-64,0,1.2,-0.6,1.13,-42,-62,20BA3608EE7D,2026-01-29T09:14:30.6700414Z
20BA36977463,-63,20,1.2,-0.6,1.13,-42,-64,20BA3608EE7D,2026-01-29T09:14:30.9157618Z
20BA36977463,-63,36,1.2,-0.6,1.13,-42,-64,20BA3608EE7D,2026-01-29T09:14:31.1686334Z
20BA36977463,-63,10,1.2,-0.6,1.13,-42,-68,20BA3608EE7D,2026-01-29T09:14:31.5395715Z
20BA36977463,-62,8,1.2,-0.6,1.13,-43,-68,20BA3608EE7D,2026-01-29T09:14:31.6673265Z
20BA36977463,-63,12,1.2,-0.6,1.13,-42,-69,20BA3608EE7D,2026-01-29T09:14:31.918365Z
20BA36977463,-66,15,1.2,-0.6,1.13,-41,-62,20BA3608EE7D,2026-01-29T09:14:32.1773429Z
20BA36977463,-62,23,1.2,-0.6,1.13,-40,-65,20BA3608EE7D,2026-01-29T09:14:32.4116118Z
20BA36977463,-64,2,1.2,-0.6,1.13,-41,-63,20BA3608EE7D,2026-01-29T09:14:32.6688777Z
20BA36977463,-59,17,1.2,-0.6,1.13,-40,-67,20BA3608EE7D,2026-01-29T09:14:32.9094701Z
20BA36977463,-61,12,1.2,-0.6,1.13,-40,-69,20BA3608EE7D,2026-01-29T09:14:33.1710167Z
20BA36977463,-64,0,1.2,-0.6,1.13,-41,-62,20BA3608EE7D,2026-01-29T09:14:33.4278868Z
20BA36977463,-63,9,1.2,-0.6,1.13,-41,-68,20BA3608EE7D,2026-01-29T09:14:33.6784443Z
20BA36977463,-63,30,1.2,-0.6,1.13,-40,-67,20BA3608EE7D,2026-01-29T09:14:33.920666Z
20BA36977463,-61,19,1.2,-0.6,1.13,-40,-64,20BA3608EE7D,2026-01-29T09:14:34.1788747Z
20BA36977463,-59,22,1.2,-0.6,1.13,-40,-64,20BA3608EE7D,2026-01-29T09:14:34.4245504Z
20BA36977463,-58,22,1.2,-0.6,1.13,-40,-64,20BA3608EE7D,2026-01-29T09:14:34.6750379Z
20BA36977463,-61,0,1.2,-0.6,1.13,-41,-61,20BA3608EE7D,2026-01-29T09:14:34.9207137Z
20BA36977463,-61,35,1.2,-0.6,1.13,-41,-67,20BA3608EE7D,2026-01-29T09:14:35.1749191Z
20BA36977463,-64,0,1.2,-0.6,1.13,-42,-63,20BA3608EE7D,2026-01-29T09:14:35.4143123Z
20BA36977463,-61,27,1.2,-0.6,1.13,-40,-65,20BA3608EE7D,2026-01-29T09:14:35.6606291Z
20BA36977463,-64,2,1.2,-0.6,1.13,-41,-63,20BA3608EE7D,2026-01-29T09:14:35.9196792Z
20BA36977463,-61,24,1.2,-0.6,1.13,-40,-65,20BA3608EE7D,2026-01-29T09:14:36.3493364Z
20BA36977463,-60,19,1.2,-0.6,1.13,-40,-65,20BA3608EE7D,2026-01-29T09:14:36.4618892Z
20BA36977463,-59,19,1.2,-0.6,1.13,-41,-65,20BA3608EE7D,2026-01-29T09:14:36.6624537Z
20BA36977463,-60,11,1.2,-0.6,1.13,-40,-69,20BA3608EE7D,2026-01-29T09:14:36.9226691Z
20BA36977463,-63,4,1.2,-0.6,1.13,-41,-63,20BA3608EE7D,2026-01-29T09:14:37.1748082Z
20BA36977463,-59,17,1.2,-0.6,1.13,-41,-68,20BA3608EE7D,2026-01-29T09:14:37.6633264Z
20BA36977463,-57,34,1.2,-0.6,1.13,-40,-68,20BA3608EE7D,2026-01-29T09:14:38.1778648Z
20BA36977463,-59,29,1.2,-0.6,1.13,-40,-66,20BA3608EE7D,2026-01-29T09:14:38.4199756Z
20BA36977463,-57,32,1.2,-0.6,1.13,-40,-71,20BA3608EE7D,2026-01-29T09:14:38.6613033Z
20BA36977463,-57,21,1.2,-0.6,1.13,-40,-65,20BA3608EE7D,2026-01-29T09:14:38.9194817Z
20BA36977463,-57,28,1.2,-0.6,1.13,-38,-69,20BA3608EE7D,2026-01-29T09:14:39.1751821Z
20BA36977463,-58,12,1.2,-0.6,1.13,-38,-69,20BA3608EE7D,2026-01-29T09:14:39.4188669Z
20BA36977463,-59,7,1.2,-0.6,1.13,-40,-65,20BA3608EE7D,2026-01-29T09:14:39.6648073Z
20BA36977463,-58,30,1.2,-0.6,1.13,-39,-67,20BA3608EE7D,2026-01-29T09:14:39.9279855Z
20BA36977463,-57,18,1.2,-0.6,1.13,-39,-67,20BA3608EE7D,2026-01-29T09:14:40.169519Z
20BA36977463,-55,18,1.2,-0.6,1.13,-39,-67,20BA3608EE7D,2026-01-29T09:14:40.412265Z
20BA36977463,-56,35,1.2,-0.6,1.13,-40,-65,20BA3608EE7D,2026-01-29T09:14:40.6719102Z
20BA36977463,-60,1,1.2,-0.6,1.13,-41,-63,20BA3608EE7D,2026-01-29T09:14:40.918076Z
20BA36977463,-57,27,1.2,-0.6,1.13,-39,-65,20BA3608EE7D,2026-01-29T09:14:41.1697478Z
20BA36977463,-61,4,1.2,-0.6,1.13,-41,-64,20BA3608EE7D,2026-01-29T09:14:41.4797496Z
20BA36977463,-40,33,1.2,-1.2,1.13,-37,-60,20BA3608EE7D,2026-01-29T09:15:00.1070192Z
20BA36977463,-42,18,1.2,-1.2,1.13,-39,-61,20BA3608EE7D,2026-01-29T09:15:00.2711303Z
20BA36977463,-43,20,1.2,-1.2,1.13,-40,-65,20BA3608EE7D,2026-01-29T09:15:00.4281889Z
20BA36977463,-44,19,1.2,-1.2,1.13,-41,-63,20BA3608EE7D,2026-01-29T09:15:00.7204715Z
20BA36977463,-42,32,1.2,-1.2,1.13,-41,-61,20BA3608EE7D,2026-01-29T09:15:00.9189813Z
20BA36977463,-41,6,1.2,-1.2,1.13,-39,-60,20BA3608EE7D,2026-01-29T09:15:01.1701047Z
20BA36977463,-42,8,1.2,-1.2,1.13,-39,-61,20BA3608EE7D,2026-01-29T09:15:01.4342798Z
20BA36977463,-41,25,1.2,-1.2,1.13,-38,-62,20BA3608EE7D,2026-01-29T09:15:01.6708601Z
20BA36977463,-42,16,1.2,-1.2,1.13,-39,-62,20BA3608EE7D,2026-01-29T09:15:01.9222322Z
20BA36977463,-40,22,1.2,-1.2,1.13,-38,-67,20BA3608EE7D,2026-01-29T09:15:02.1680242Z
20BA36977463,-40,31,1.2,-1.2,1.13,-39,-60,20BA3608EE7D,2026-01-29T09:15:02.4276912Z
20BA36977463,-41,31,1.2,-1.2,1.13,-41,-60,20BA3608EE7D,2026-01-29T09:15:02.6710493Z
20BA36977463,-40,23,1.2,-1.2,1.13,-40,-64,20BA3608EE7D,2026-01-29T09:15:02.9131355Z
20BA36977463,-40,31,1.2,-1.2,1.13,-41,-60,20BA3608EE7D,2026-01-29T09:15:03.1584319Z
