anchor_mac,azimuth,channel,drone_x,drone_y,drone_z,elevation,rssi,tag_mac,time
20BA369AFC6B,32,31,1.2,-1.8,1.13,-38,-64,20BA3608EE7D,2026-01-27T09:54:08.1951538Z
20BA369AFC6B,32,22,1.2,-1.8,1.13,-38,-62,20BA3608EE7D,2026-01-27T09:54:08.2394307Z
20BA369AFC6B,31,8,1.2,-1.8,1.13,-37,-61,20BA3608EE7D,2026-01-27T09:54:08.2879512Z
20BA369AFC6B,31,7,1.2,-1.8,1.13,-37,-61,20BA3608EE7D,2026-01-27T09:54:08.3369073Z
20BA369AFC6B,33,33,1.2,-1.8,1.13,-38,-66,20BA3608EE7D,2026-01-27T09:54:08.3861509Z
20BA369AFC6B,32,16,1.2,-1.8,1.13,-38,-62,20BA3608EE7D,2026-01-27T09:54:08.438063Z
20BA369AFC6B,32,12,1.2,-1.8,1.13,-38,-63,20BA3608EE7D,2026-01-27T09:54:08.4885264Z
20BA369AFC6B,33,31,1.2,-1.8,1.13,-38,-63,20BA3608EE7D,2026-01-27T09:54:08.5383721Z
20BA369AFC6B,34,35,1.2,-1.8,1.13,-39,-65,20BA3608EE7D,2026-01-27T09:54:08.5889413Z
20BA369AFC6B,34,18,1.2,-1.8,1.13,-38,-61,20BA3608EE7D,2026-01-27T09:54:08.6383399Z
20BA369AFC6B,33,11,1.2,-1.8,1.13,-38,-62,20BA3608EE7D,2026-01-27T09:54:08.6888357Z
20BA369AFC6B,34,31,1.2,-1.8,1.13,-39,-63,20BA3608EE7D,2026-01-27T09:54:08.7385267Z
20BA369AFC6B,32,2,1.2,-1.8,1.13,-38,-63,20BA3608EE7D,2026-01-27T09:54:08.7955927Z
20BA369AFC6B,32,22,1.2,-1.8,1.13,-38,-63,20BA3608EE7D,2026-01-27T09:54:08.840719Z
20BA369AFC6B,32,20,1.2,-1.8,1.13,-38,-64,20BA3608EE7D,2026-01-27T09:54:08.8947608Z
20BA369AFC6B,31,8,1.2,-1.8,1.13,-38,-65,20BA3608EE7D,2026-01-27T09:54:08.9404044Z
20BA369AFC6B,31,15,1.2,-1.8,1.13,-38,-61,20BA3608EE7D,2026-01-27T09:54:09.0431134Z
20BA369AFC6B,31,5,1.2,-1.8,1.13,-37,-61,20BA3608EE7D,2026-01-27T09:54:09.0990792Z
20BA369AFC6B,31,13,1.2,-1.8,1.13,-37,-62,20BA3608EE7D,2026-01-27T09:54:09.1312411Z
20BA369AFC6B,31,23,1.2,-1.8,1.13,-37,-62,20BA3608EE7D,2026-01-27T09:54:09.1834743Z
20BA369AFC6B,30,23,1.2,-1.8,1.13,-37,-62,20BA3608EE7D,2026-01-27T09:54:09.2444911Z
20BA369AFC6B,32,33,1.2,-1.8,1.13,-38,-65,20BA3608EE7D,2026-01-27T09:54:09.2899443Z
20BA369AFC6B,32,13,1.2,-1.8,1.13,-38,-62,20BA3608EE7D,2026-01-27T09:54:09.3555575Z
20BA369AFC6B,31,22,1.2,-1.8,1.13,-38,-62,20BA3608EE7D,2026-01-27T09:54:09.3886066Z
20BA369AFC6B,31,24,1.2,-1.8,1.13,-38,-62,20BA3608EE7D,2026-01-27T09:54:09.4388088Z
20BA369AFC6B,31,24,1.2,-1.8,1.13,-37,-63,20BA3608EE7D,2026-01-27T09:54:09.4889368Z
20BA369AFC6B,32,30,1.2,-1.8,1.13,-38,-63,20BA3608EE7D,2026-01-27T09:54:09.5490341Z
20BA369AFC6B,33,34,1.2,-1.8,1.13,-38,-65,20BA3608EE7D,2026-01-27T09:54:09.5995202Z
20BA369AFC6B,33,29,1.2,-1.8,1.13,-39,-62,20BA3608EE7D,2026-01-27T09:54:09.6384801Z
20BA369AFC6B,33,13,1.2,-1.8,1.13,-38,-62,20BA3608EE7D,2026-01-27T09:54:09.7504957Z
20BA369AFC6B,33,28,1.2,-1.8,1.13,-38,-62,20BA3608EE7D,2026-01-27T09:54:09.7938839Z
20BA369AFC6B,34,29,1.2,-1.8,1.13,-39,-63,20BA3608EE7D,2026-01-27T09:54:09.8524451Z
20BA369AFC6B,35,32,1.2,-1.8,1.13,-39,-64,20BA3608EE7D,2026-01-27T09:54:09.8879149Z
20BA369AFC6B,34,20,1.2,-1.8,1.13,-39,-61,20BA3608EE7D,2026-01-27T09:54:09.9363051Z
20BA369AFC6B,35,36,1.2,-1.8,1.13,-39,-66,20BA3608EE7D,2026-01-27T09:54:10.0209237Z
20BA369AFC6B,37,35,1.2,-1.8,1.13,-40,-66,20BA3608EE7D,2026-01-27T09:54:10.0386274Z
20BA369AFC6B,37,33,1.2,-1.8,1.13,-40,-63,20BA3608EE7D,2026-01-27T09:54:10.0988592Z
20BA369AFC6B,36,9,1.2,-1.8,1.13,-40,-63,20BA3608EE7D,2026-01-27T09:54:10.1316288Z
20BA369AFC6B,37,30,1.2,-1.8,1.13,-40,-62,20BA3608EE7D,2026-01-27T09:54:10.180195Z
20BA369AFC6B,37,34,1.2,-1.8,1.13,-40,-62,20BA3608EE7D,2026-01-27T09:54:10.2453801Z
20BA369AFC6B,36,3,1.2,-1.8,1.13,-40,-63,20BA3608EE7D,2026-01-27T09:54:10.2898646Z
20BA369AFC6B,36,3,1.2,-1.8,1.13,-39,-62,20BA3608EE7D,2026-01-27T09:54:10.3382935Z
20BA369AFC6B,36,32,1.2,-1.8,1.13,-40,-62,20BA3608EE7D,2026-01-27T09:54:10.3889496Z
20BA369AFC6B,38,33,1.2,-1.8,1.13,-40,-65,20BA3608EE7D,2026-01-27T09:54:10.4390003Z
20BA369AFC6B,37,20,1.2,-1.8,1.13,-40,-63,20BA3608EE7D,2026-01-27T09:54:10.4881094Z
20BA369AFC6B,37,23,1.2,-1.8,1.13,-40,-61,20BA3608EE7D,2026-01-27T09:54:10.5389836Z
20BA369AFC6B,36,9,1.2,-1.8,1.13,-40,-63,20BA3608EE7D,2026-01-27T09:54:10.6041153Z
20BA369AFC6B,36,10,1.2,-1.8,1.13,-40,-63,20BA3608EE7D,2026-01-27T09:54:10.638366Z
20BA369AFC6B,35,16,1.2,-1.8,1.13,-39,-61,20BA3608EE7D,2026-01-27T09:54:10.688591Z
20BA369AFC6B,36,29,1.2,-1.8,1.13,-40,-64,20BA3608EE7D,2026-01-27T09:54:10.7379124Z
20BA369AFC6B,35,5,1.2,-1.8,1.13,-39,-60,20BA3608EE7D,2026-01-27T09:54:10.7872026Z
20BA369AFC6B,35,22,1.2,-1.8,1.13,-39,-62,20BA3608EE7D,2026-01-27T09:54:10.8421723Z
20BA369AFC6B,35,30,1.2,-1.8,1.13,-39,-62,20BA3608EE7D,2026-01-27T09:54:10.9016449Z
20BA369AFC6B,35,9,1.2,-1.8,1.13,-39,-62,20BA3608EE7D,2026-01-27T09:54:10.9340384Z
20BA369AFC6B,34,2,1.2,-1.8,1.13,-39,-63,20BA3608EE7D,2026-01-27T09:54:10.9903366Z
20BA369AFC6B,34,23,1.2,-1.8,1.13,-39,-63,20BA3608EE7D,2026-01-27T09:54:11.0383683Z
20BA369AFC6B,34,3,1.2,-1.8,1.13,-38,-62,20BA3608EE7D,2026-01-27T09:54:11.096636Z
20BA369AFC6B,33,7,1.2,-1.8,1.13,-38,-61,20BA3608EE7D,2026-01-27T09:54:11.1453996Z
20BA369AFC6B,33,23,1.2,-1.8,1.13,-38,-64,20BA3608EE7D,2026-01-27T09:54:11.1937294Z
20BA369AFC6B,33,32,1.2,-1.8,1.13,-38,-62,20BA3608EE7D,2026-01-27T09:54:11.2467426Z
20BA369AFC6B,33,6,1.2,-1.8,1.13,-38,-60,20BA3608EE7D,2026-01-27T09:54:11.2896816Z
20BA369AFC6B,32,19,1.2,-1.8,1.13,-38,-62,20BA3608EE7D,2026-01-27T09:54:11.3383246Z
20BA369AFC6B,32,18,1.2,-1.8,1.13,-38,-62,20BA3608EE7D,2026-01-27T09:54:11.3881023Z
20BA369AFC6B,32,24,1.2,-1.8,1.13,-38,-66,20BA3608EE7D,2026-01-27T09:54:11.4387609Z
20BA369AFC6B,32,20,1.2,-1.8,1.13,-38,-66,20BA3608EE7D,2026-01-27T09:54:11.488925Z
20BA369AFC6B,32,21,1.2,-1.8,1.13,-38,-65,20BA3608EE7D,2026-01-27T09:54:11.5383363Z
20BA369AFC6B,32,35,1.2,-1.8,1.13,-38,-64,20BA3608EE7D,2026-01-27T09:54:11.5982813Z
20BA369AFC6B,32,5,1.2,-1.8,1.13,-38,-59,20BA3608EE7D,2026-01-27T09:54:11.6386896Z
20BA369AFC6B,32,1,1.2,-1.8,1.13,-37,-62,20BA3608EE7D,2026-01-27T09:54:11.6887225Z
20BA369AFC6B,32,29,1.2,-1.8,1.13,-37,-61,20BA3608EE7D,2026-01-27T09:54:11.7383109Z
20BA369AFC6B,32,28,1.2,-1.8,1.13,-37,-61,20BA3608EE7D,2026-01-27T09:54:11.794488Z
20BA369AFC6B,32,11,1.2,-1.8,1.13,-37,-60,20BA3608EE7D,2026-01-27T09:54:11.838698Z
20BA369AFC6B,33,32,1.2,-1.8,1.13,-38,-64,20BA3608EE7D,2026-01-27T09:54:11.8881585Z
20BA369AFC6B,32,12,1.2,-1.8,1.13,-37,-63,20BA3608EE7D,2026-01-27T09:54:11.9389971Z
20BA369AFC6B,32,15,1.2,-1.8,1.13,-37,-62,20BA3608EE7D,2026-01-27T09:54:11.9971967Z
20BA369AFC6B,32,14,1.2,-1.8,1.13,-37,-64,20BA3608EE7D,2026-01-27T09:54:12.0720925Z
20BA369AFC6B,34,15,1.2,-1.8,1.13,-36,-63,20BA3608EE7D,2026-01-27T09:54:12.1044793Z
20BA369AFC6B,35,30,1.2,-1.8,1.13,-37,-66,20BA3608EE7D,2026-01-27T09:54:12.1380963Z
20BA369AFC6B,36,32,1.2,-1.8,1.13,-38,-66,20BA3608EE7D,2026-01-27T09:54:12.2027723Z
20BA369AFC6B,35,11,1.2,-1.8,1.13,-37,-64,20BA3608EE7D,2026-01-27T09:54:12.2380021Z
20BA369AFC6B,35,5,1.2,-1.8,1.13,-37,-62,20BA3608EE7D,2026-01-27T09:54:12.3004225Z
20BA369AFC6B,34,14,1.2,-1.8,1.13,-37,-64,20BA3608EE7D,2026-01-27T09:54:12.3365042Z
20BA369AFC6B,34,25,1.2,-1.8,1.13,-37,-65,20BA3608EE7D,2026-01-27T09:54:12.3914224Z
20BA369AFC6B,34,16,1.2,-1.8,1.13,-37,-64,20BA3608EE7D,2026-01-27T09:54:12.4296048Z
20BA369AFC6B,34,1,1.2,-1.8,1.13,-37,-64,20BA3608EE7D,2026-01-27T09:54:12.4824064Z
20BA369AFC6B,33,14,1.2,-1.8,1.13,-37,-64,20BA3608EE7D,2026-01-27T09:54:12.5445161Z
20BA369AFC6B,33,7,1.2,-1.8,1.13,-37,-62,20BA3608EE7D,2026-01-27T09:54:12.5933244Z
20BA369AFC6B,35,35,1.2,-1.8,1.13,-38,-68,20BA3608EE7D,2026-01-27T09:54:12.6439709Z
20BA369AFC6B,37,33,1.2,-1.8,1.13,-39,-67,20BA3608EE7D,2026-01-27T09:54:12.6916219Z
20BA369AFC6B,37,6,1.2,-1.8,1.13,-39,-62,20BA3608EE7D,2026-01-27T09:54:12.7403666Z
20BA369AFC6B,36,7,1.2,-1.8,1.13,-38,-62,20BA3608EE7D,2026-01-27T09:54:12.8475531Z
20BA369AFC6B,36,31,1.2,-1.8,1.13,-39,-65,20BA3608EE7D,2026-01-27T09:54:12.8963535Z
20BA369AFC6B,36,10,1.2,-1.8,1.13,-38,-65,20BA3608EE7D,2026-01-27T09:54:12.9450916Z
20BA369AFC6B,35,9,1.2,-1.8,1.13,-38,-64,20BA3608EE7D,2026-01-27T09:54:12.9938104Z
20BA369AFC6B,35,17,1.2,-1.8,1.13,-38,-65,20BA3608EE7D,2026-01-27T09:54:13.0432213Z
20BA369AFC6B,34,13,1.2,-1.8,1.13,-38,-66,20BA3608EE7D,2026-01-27T09:54:13.092288Z
20BA369AFC6B,34,18,1.2,-1.8,1.13,-38,-64,20BA3608EE7D,2026-01-27T09:54:13.1455867Z
20BA369AFC6B,34,30,1.2,-1.8,1.13,-38,-64,20BA3608EE7D,2026-01-27T09:54:13.1919435Z
20BA369AFC6B,34,30,1.2,-1.8,1.13,-39,-65,20BA3608EE7D,2026-01-27T09:54:13.2395297Z
20BA369AFC6B,34,34,1.2,-1.8,1.13,-35,-74,20BA3608EE7D,2026-01-27T09:54:13.2884201Z
