anchor_mac,azimuth,channel,drone_x,drone_y,drone_z,elevation,rssi,tag_mac,time
20BA369AFC6B,-2,15,2.4,-1.8,1.13,-39,-61,20BA3608EE7D,2026-01-27T10:14:45.7178687Z
20BA369AFC6B,-2,9,2.4,-1.8,1.13,-40,-59,20BA3608EE7D,2026-01-27T10:14:45.7743315Z
20BA369AFC6B,-2,3,2.4,-1.8,1.13,-39,-60,20BA3608EE7D,2026-01-27T10:14:45.8237358Z
20BA369AFC6B,-2,10,2.4,-1.8,1.13,-40,-62,20BA3608EE7D,2026-01-27T10:14:45.879597Z
20BA369AFC6B,-2,13,2.4,-1.8,1.13,-40,-60,20BA3608EE7D,2026-01-27T10:14:45.9227459Z
20BA369AFC6B,-2,33,2.4,-1.8,1.13,-40,-61,20BA3608EE7D,2026-01-27T10:14:45.9713129Z
20BA369AFC6B,-2,14,2.4,-1.8,1.13,-40,-62,20BA3608EE7D,2026-01-27T10:14:46.0359276Z
20BA369AFC6B,-2,14,2.4,-1.8,1.13,-40,-61,20BA3608EE7D,2026-01-27T10:14:46.0685562Z
20BA369AFC6B,-2,4,2.4,-1.8,1.13,-40,-59,20BA3608EE7D,2026-01-27T10:14:46.1827674Z
20BA369AFC6B,-2,15,2.4,-1.8,1.13,-40,-62,20BA3608EE7D,2026-01-27T10:14:46.2235355Z
20BA369AFC6B,-2,13,2.4,-1.8,1.13,-40,-60,20BA3608EE7D,2026-01-27T10:14:46.284526Z
20BA369AFC6B,-2,11,2.4,-1.8,1.13,-40,-60,20BA3608EE7D,2026-01-27T10:14:46.3126736Z
20BA369AFC6B,-2,32,2.4,-1.8,1.13,-40,-61,20BA3608EE7D,2026-01-27T10:14:46.3779993Z
20BA369AFC6B,-2,32,2.4,-1.8,1.13,-40,-61,20BA3608EE7D,2026-01-27T10:14:46.4277698Z
20BA369AFC6B,-2,6,2.4,-1.8,1.13,-40,-60,20BA3608EE7D,2026-01-27T10:14:46.4761103Z
20BA369AFC6B,-2,29,2.4,-1.8,1.13,-40,-60,20BA3608EE7D,2026-01-27T10:14:46.5249798Z
20BA369AFC6B,-2,31,2.4,-1.8,1.13,-40,-60,20BA3608EE7D,2026-01-27T10:14:46.5738469Z
20BA369AFC6B,-2,30,2.4,-1.8,1.13,-40,-61,20BA3608EE7D,2026-01-27T10:14:46.6245419Z
20BA369AFC6B,-2,25,2.4,-1.8,1.13,-40,-62,20BA3608EE7D,2026-01-27T10:14:46.6722248Z
20BA369AFC6B,-2,30,2.4,-1.8,1.13,-40,-61,20BA3608EE7D,2026-01-27T10:14:46.7211157Z
20BA369AFC6B,-2,22,2.4,-1.8,1.13,-40,-61,20BA3608EE7D,2026-01-27T10:14:46.7701955Z
20BA369AFC6B,-2,12,2.4,-1.8,1.13,-40,-61,20BA3608EE7D,2026-01-27T10:14:46.8202091Z
20BA369AFC6B,-2,15,2.4,-1.8,1.13,-40,-61,20BA3608EE7D,2026-01-27T10:14:46.8585104Z
20BA369AFC6B,-2,19,2.4,-1.8,1.13,-40,-63,20BA3608EE7D,2026-01-27T10:14:46.9225205Z
20BA369AFC6B,-2,4,2.4,-1.8,1.13,-40,-59,20BA3608EE7D,2026-01-27T10:14:46.9714188Z
20BA369AFC6B,-3,21,2.4,-1.8,1.13,-40,-62,20BA3608EE7D,2026-01-27T10:14:47.0203134Z
20BA369AFC6B,-2,17,2.4,-1.8,1.13,-40,-63,20BA3608EE7D,2026-01-27T10:14:47.0691175Z
20BA369AFC6B,-2,35,2.4,-1.8,1.13,-41,-61,20BA3608EE7D,2026-01-27T10:14:47.1669998Z
20BA369AFC6B,-2,33,2.4,-1.8,1.13,-40,-61,20BA3608EE7D,2026-01-27T10:14:47.2163059Z
20BA369AFC6B,-2,17,2.4,-1.8,1.13,-41,-63,20BA3608EE7D,2026-01-27T10:14:47.2659887Z
20BA369AFC6B,-2,30,2.4,-1.8,1.13,-41,-60,20BA3608EE7D,2026-01-27T10:14:47.3189914Z
20BA369AFC6B,-2,31,2.4,-1.8,1.13,-41,-59,20BA3608EE7D,2026-01-27T10:14:47.3636939Z
20BA369AFC6B,-2,26,2.4,-1.8,1.13,-41,-63,20BA3608EE7D,2026-01-27T10:14:47.4229926Z
20BA369AFC6B,-2,32,2.4,-1.8,1.13,-40,-61,20BA3608EE7D,2026-01-27T10:14:47.4786182Z
20BA369AFC6B,-2,36,2.4,-1.8,1.13,-41,-62,20BA3608EE7D,2026-01-27T10:14:47.5266451Z
20BA369AFC6B,-2,9,2.4,-1.8,1.13,-41,-59,20BA3608EE7D,2026-01-27T10:14:47.5774224Z
20BA369AFC6B,-2,36,2.4,-1.8,1.13,-41,-61,20BA3608EE7D,2026-01-27T10:14:47.6248934Z
20BA369AFC6B,-2,8,2.4,-1.8,1.13,-41,-60,20BA3608EE7D,2026-01-27T10:14:47.6732532Z
20BA369AFC6B,-2,12,2.4,-1.8,1.13,-41,-61,20BA3608EE7D,2026-01-27T10:14:47.7227924Z
20BA369AFC6B,-2,30,2.4,-1.8,1.13,-41,-60,20BA3608EE7D,2026-01-27T10:14:47.7716828Z
20BA369AFC6B,-2,8,2.4,-1.8,1.13,-41,-60,20BA3608EE7D,2026-01-27T10:14:47.8241706Z
20BA369AFC6B,-2,2,2.4,-1.8,1.13,-41,-60,20BA3608EE7D,2026-01-27T10:14:47.8809667Z
20BA369AFC6B,-2,3,2.4,-1.8,1.13,-41,-60,20BA3608EE7D,2026-01-27T10:14:47.9295052Z
20BA369AFC6B,-2,18,2.4,-1.8,1.13,-41,-63,20BA3608EE7D,2026-01-27T10:14:47.9622093Z
20BA369AFC6B,-2,17,2.4,-1.8,1.13,-41,-63,20BA3608EE7D,2026-01-27T10:14:48.0266438Z
20BA369AFC6B,-2,7,2.4,-1.8,1.13,-41,-60,20BA3608EE7D,2026-01-27T10:14:48.0748279Z
20BA369AFC6B,-2,11,2.4,-1.8,1.13,-41,-58,20BA3608EE7D,2026-01-27T10:14:48.1236353Z
20BA369AFC6B,-2,1,2.4,-1.8,1.13,-41,-61,20BA3608EE7D,2026-01-27T10:14:48.1727035Z
20BA369AFC6B,-1,1,2.4,-1.8,1.13,-41,-60,20BA3608EE7D,2026-01-27T10:14:48.2221303Z
20BA369AFC6B,-1,8,2.4,-1.8,1.13,-42,-62,20BA3608EE7D,2026-01-27T10:14:48.2706609Z
20BA369AFC6B,-1,6,2.4,-1.8,1.13,-42,-60,20BA3608EE7D,2026-01-27T10:14:48.3199357Z
20BA369AFC6B,-1,35,2.4,-1.8,1.13,-42,-61,20BA3608EE7D,2026-01-27T10:14:48.3679938Z
20BA369AFC6B,-1,36,2.4,-1.8,1.13,-42,-61,20BA3608EE7D,2026-01-27T10:14:48.4204038Z
20BA369AFC6B,-1,18,2.4,-1.8,1.13,-42,-63,20BA3608EE7D,2026-01-27T10:14:48.4746567Z
20BA369AFC6B,-1,16,2.4,-1.8,1.13,-42,-63,20BA3608EE7D,2026-01-27T10:14:48.5176806Z
20BA369AFC6B,-1,15,2.4,-1.8,1.13,-42,-61,20BA3608EE7D,2026-01-27T10:14:48.5635606Z
20BA369AFC6B,-1,7,2.4,-1.8,1.13,-42,-60,20BA3608EE7D,2026-01-27T10:14:48.6205541Z
20BA369AFC6B,-1,19,2.4,-1.8,1.13,-42,-63,20BA3608EE7D,2026-01-27T10:14:48.6608408Z
20BA369AFC6B,-1,30,2.4,-1.8,1.13,-42,-60,20BA3608EE7D,2026-01-27T10:14:48.7204453Z
20BA369AFC6B,-1,11,2.4,-1.8,1.13,-42,-60,20BA3608EE7D,2026-01-27T10:14:48.774555Z
20BA369AFC6B,-1,16,2.4,-1.8,1.13,-42,-62,20BA3608EE7D,2026-01-27T10:14:48.8236544Z
20BA369AFC6B,-1,1,2.4,-1.8,1.13,-42,-60,20BA3608EE7D,2026-01-27T10:14:48.8720487Z
20BA369AFC6B,-1,28,2.4,-1.8,1.13,-42,-61,20BA3608EE7D,2026-01-27T10:14:48.9719129Z
20BA369AFC6B,-1,19,2.4,-1.8,1.13,-42,-64,20BA3608EE7D,2026-01-27T10:14:49.0225551Z
20BA369AFC6B,-1,26,2.4,-1.8,1.13,-41,-62,20BA3608EE7D,2026-01-27T10:14:49.0814968Z
20BA369AFC6B,-1,32,2.4,-1.8,1.13,-41,-60,20BA3608EE7D,2026-01-27T10:14:49.1304332Z
20BA369AFC6B,-1,35,2.4,-1.8,1.13,-41,-62,20BA3608EE7D,2026-01-27T10:14:49.1662458Z
20BA369AFC6B,-1,8,2.4,-1.8,1.13,-41,-60,20BA3608EE7D,2026-01-27T10:14:49.2126046Z
20BA369AFC6B,-1,36,2.4,-1.8,1.13,-42,-61,20BA3608EE7D,2026-01-27T10:14:49.2804625Z
